"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","autonomy_1","harm_1","die_1","exploit_1","deteriorate_1","being_harmed_1","well_being_1","comp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","workerID","hitID","assignmentId","AI_type"
"2025-01-27 12:01:08","2025-01-27 12:03:52","0","Anonymized","100","164","1","2025-01-27 12:03:52","R_6NnKYgjQ3bMYtvr","","","","","Anonymized","Anonymized","anonymous","EN","1","62ba066a4093b931382ec48f","2","5","0","50","30","50","0","0","0","3","2","","3","","60","5","","","","","mines"
"2025-01-27 12:02:47","2025-01-27 12:04:16","0","Anonymized","100","88","1","2025-01-27 12:04:16","R_5fIKy1US7NNfwEF","","","","","Anonymized","Anonymized","anonymous","EN","1","5efc1d4ee23e2a011ded073e","2","5","44","50","37","54","39","37","31","1","2","","2","","30","4","","","","","control"
"2025-01-27 12:02:48","2025-01-27 12:04:17","0","Anonymized","100","89","1","2025-01-27 12:04:18","R_15SLjv07vwuFiKF","","","","","Anonymized","Anonymized","anonymous","EN","1","643480e93c33701dfe923abd","2","5","50","50","31","41","9","71","58","1","2","","3","","53","4","","","","","control"
"2025-01-27 12:01:50","2025-01-27 12:04:43","0","Anonymized","100","173","1","2025-01-27 12:04:44","R_1lPDfTsPljNCFDX","","","","","Anonymized","Anonymized","anonymous","EN","1","58a43e029a17120001d910d5","2","5","3","1","0","6","97","61","4","2","2","","3","","41","1","","","","","aging"
"2025-01-27 12:00:37","2025-01-27 12:04:45","0","Anonymized","100","248","1","2025-01-27 12:04:46","R_1fvjOR6rRVEaan7","","","","","Anonymized","Anonymized","anonymous","EN","1","663cd0ab9a13d177b358f8f1","2","5","62","56","64","50","43","58","70","1","2","","1","","38","4","","","","","aging"
"2025-01-27 12:03:14","2025-01-27 12:04:53","0","Anonymized","100","99","1","2025-01-27 12:04:53","R_1rohNRGbaSGiXOV","","","","","Anonymized","Anonymized","anonymous","EN","1","63e55bb2f8e6aec6a4031bd8","2","5","30","40","24","10","28","51","25","1","1","","3","","41","4","","","","","control"
"2025-01-27 12:00:39","2025-01-27 12:04:54","0","Anonymized","100","254","1","2025-01-27 12:04:54","R_3SBufmQlYpDiwyD","","","","","Anonymized","Anonymized","anonymous","EN","1","5c38f43bb594c40001212d39","2","5","19","50","5","71","40","21","10","2","1","","3","","76","5","","","","","aging"
"2025-01-27 12:01:49","2025-01-27 12:04:59","0","Anonymized","100","189","1","2025-01-27 12:04:59","R_7duj4IB8yeG3yEL","","","","","Anonymized","Anonymized","anonymous","EN","1","5c926d2a0ae1ea00156f71a0","2","5","0","0","0","0","0","50","0","3","2","","3","","65","4","","","","","mines"
"2025-01-27 12:02:36","2025-01-27 12:04:59","0","Anonymized","100","143","1","2025-01-27 12:05:00","R_7X4MWaia9j162zY","","","","","Anonymized","Anonymized","anonymous","EN","1","63d96d5957cdd8a417721253","2","5","90","100","80","90","100","100","70","2","1","","3","","38","3","","","","","aging"
"2025-01-27 12:02:49","2025-01-27 12:05:00","0","Anonymized","100","131","1","2025-01-27 12:05:01","R_3K2RCUDK4M0y5V7","","","","","Anonymized","Anonymized","anonymous","EN","1","66439c3bab98bb0158f84946","2","5","50","50","40","40","50","50","50","2","2","","3","","36","4","","","","","aging"
"2025-01-27 12:00:56","2025-01-27 12:05:02","0","Anonymized","100","246","1","2025-01-27 12:05:03","R_3hgrJjWO6Il8blQ","","","","","Anonymized","Anonymized","anonymous","EN","1","6632806c729ef7219e280960","2","5","10","81","12","73","41","84","10","3","1","","3","","72","4","","","","","mines"
"2025-01-27 12:00:35","2025-01-27 12:05:09","0","Anonymized","100","274","1","2025-01-27 12:05:10","R_5rIxSOKDPYXQcY9","","","","","Anonymized","Anonymized","anonymous","EN","1","6663c09d3fc84cb36dba1139","2","5","55","58","40","64","37","35","35","2","2","","3","","37","1","","","","","control"
"2025-01-27 12:03:32","2025-01-27 12:05:17","0","Anonymized","100","104","1","2025-01-27 12:05:17","R_52mv9dBbEnwP7Yk","","","","","Anonymized","Anonymized","anonymous","EN","1","605bc8caf9e0b0f799baf6da","2","5","50","63","64","20","30","30","20","1","1","","3","","38","4","","","","","mines"
"2025-01-27 12:02:15","2025-01-27 12:05:19","0","Anonymized","100","183","1","2025-01-27 12:05:19","R_1xj9tEnucPb7Kw1","","","","","Anonymized","Anonymized","anonymous","EN","1","5f46b604f50c0e075e1c0882","2","5","77","73","70","79","62","71","91","1","1","","1","","39","4","","","","","control"
"2025-01-27 12:01:56","2025-01-27 12:05:24","0","Anonymized","100","207","1","2025-01-27 12:05:24","R_3WCHb4L8Ac5VmXL","","","","","Anonymized","Anonymized","anonymous","EN","1","662bf98a6f25e5ccdce46ebc","2","5","51","62","69","66","60","64","51","2","2","","3","","72","4","","","","","aging"
"2025-01-27 12:03:41","2025-01-27 12:05:30","0","Anonymized","100","108","1","2025-01-27 12:05:30","R_36gy7ixmUfiiKAQ","","","","","Anonymized","Anonymized","anonymous","EN","1","559c3ad8fdf99b32b55f2d32","2","5","50","73","50","50","50","50","0","1","2","","3","","48","3","","","","","aging"
"2025-01-27 12:02:14","2025-01-27 12:05:30","0","Anonymized","100","196","1","2025-01-27 12:05:31","R_32QhmztHEwkIMyR","","","","","Anonymized","Anonymized","anonymous","EN","1","5e83adf76ea9870c99d4b086","2","5","75","70","70","60","40","55","15","1","2","","1","","32","4","","","","","control"
"2025-01-27 12:02:03","2025-01-27 12:05:33","0","Anonymized","100","209","1","2025-01-27 12:05:34","R_5ML4SuhtqCy0zrg","","","","","Anonymized","Anonymized","anonymous","EN","1","6629497a938b0963356f7002","2","5","91","91","91","91","81","91","87","1","2","","3","","49","4","","","","","control"
"2025-01-27 12:02:38","2025-01-27 12:05:34","0","Anonymized","100","175","1","2025-01-27 12:05:34","R_5DYGzlqpI3yIU1R","","","","","Anonymized","Anonymized","anonymous","EN","1","5d49fbb01da04c001a407042","2","5","46","36","50","31","65","50","60","3","2","","1","","27","3","","","","","aging"
"2025-01-27 12:02:12","2025-01-27 12:05:38","0","Anonymized","100","206","1","2025-01-27 12:05:39","R_5JDhpwyx2yHVTkR","","","","","Anonymized","Anonymized","anonymous","EN","1","5d9b7f29654a3102c8112b63","2","5","0","1","0","0","100","93","0","3","2","","3","","58","3","","","","","mines"
"2025-01-27 12:02:31","2025-01-27 12:05:56","0","Anonymized","100","205","1","2025-01-27 12:05:57","R_6uvyRrXNkuoOAUh","","","","","Anonymized","Anonymized","anonymous","EN","1","627e806c3aed88dec8b99815","2","5","60","60","54","71","62","41","46","2","1","","3","","55","3","","","","","aging"
"2025-01-27 12:01:13","2025-01-27 12:06:08","0","Anonymized","100","294","1","2025-01-27 12:06:08","R_1WE7hR5OZPWaLYt","","","","","Anonymized","Anonymized","anonymous","EN","1","5e03f8517f08edece67a3137","2","5","35","43","43","50","68","62","55","3","1","","4","","36","4","","","","","mines"
"2025-01-27 11:58:23","2025-01-27 12:06:10","0","Anonymized","100","467","1","2025-01-27 12:06:11","R_1pGnhARpgjc4ssH","","","","","Anonymized","Anonymized","anonymous","EN","1","5e84bd7c34d5d9072128fac1","2","5","100","100","100","100","100","100","100","3","1","","3","","37","8","AS degree","","","","mines"
"2025-01-27 12:02:53","2025-01-27 12:06:15","0","Anonymized","100","202","1","2025-01-27 12:06:16","R_6YQDqtXN5M7JQZw","","","","","Anonymized","Anonymized","anonymous","EN","1","5dab0227d586ab0016d28e11","2","5","50","85","85","70","60","30","30","2","2","","3","","45","4","","","","","aging"
"2025-01-27 12:01:36","2025-01-27 12:06:21","0","Anonymized","100","285","1","2025-01-27 12:06:22","R_7k5kXiixLvDZk97","","","","","Anonymized","Anonymized","anonymous","EN","1","6003ef9269c7814f0ca7b46a","2","5","80","90","90","70","100","100","100","3","1","","2","","36","4","","","","","mines"
"2025-01-27 12:04:07","2025-01-27 12:06:35","0","Anonymized","100","147","1","2025-01-27 12:06:35","R_1jZF6Zh05AgzLHb","","","","","Anonymized","Anonymized","anonymous","EN","1","5f4a4da1575d605c43bef871","2","5","70","50","50","50","30","70","50","1","2","","3","","66","1","","","","","control"
"2025-01-27 12:01:53","2025-01-27 12:06:37","0","Anonymized","100","283","1","2025-01-27 12:06:38","R_3GxLpxcOqJtHtSh","","","","","Anonymized","Anonymized","anonymous","EN","1","6307f3c967020d1202332b77","2","5","10","10","10","30","81","39","8","1","1","","3","","27","1","","","","","mines"
"2025-01-27 12:03:46","2025-01-27 12:06:47","0","Anonymized","100","180","1","2025-01-27 12:06:47","R_1jcyQoWJ5wQrU42","","","","","Anonymized","Anonymized","anonymous","EN","1","64136140e1cce438bf993257","2","5","10","71","55","30","36","61","9","1","1","","3","","34","4","","","","","control"
"2025-01-27 12:03:39","2025-01-27 12:06:50","0","Anonymized","100","191","1","2025-01-27 12:06:50","R_3rpXCxm8BIQWM2B","","","","","Anonymized","Anonymized","anonymous","EN","1","6042794fe3c49714bee3e9cf","2","5","100","100","71","100","72","71","71","1","2","","3","","73","4","","","","","control"
"2025-01-27 12:05:24","2025-01-27 12:07:08","0","Anonymized","100","103","1","2025-01-27 12:07:09","R_6uD7beijjdjxCTT","","","","","Anonymized","Anonymized","anonymous","EN","1","5d755c5f5625b90001fa3f26","2","5","72","60","59","69","61","58","73","1","2","","3","","29","4","","","","","aging"
"2025-01-27 11:56:28","2025-01-27 12:07:10","0","Anonymized","100","641","1","2025-01-27 12:07:10","R_7DOmlhppE1lrGTf","","","","","Anonymized","Anonymized","anonymous","EN","1","643ead9be9be7fa2c20e1a53","2","5","0","22","10","0","10","15","4","3","1","","3","","59","4","","","","","mines"
"2025-01-27 12:05:15","2025-01-27 12:07:21","0","Anonymized","100","126","1","2025-01-27 12:07:22","R_3adUWyUW80wyHsJ","","","","","Anonymized","Anonymized","anonymous","EN","1","5bf0b1ecaf38d100016bd609","2","5","65","70","55","60","25","30","35","1","1","","3","","39","4","","","","","control"
"2025-01-27 12:04:08","2025-01-27 12:07:31","0","Anonymized","100","202","1","2025-01-27 12:07:31","R_157GPbmuzs87bwt","","","","","Anonymized","Anonymized","anonymous","EN","1","5ea07a44234e0304542e1c50","2","5","61","33","60","60","73","36","71","3","1","","3","","32","4","","","","","aging"
"2025-01-27 12:04:14","2025-01-27 12:07:32","0","Anonymized","100","198","1","2025-01-27 12:07:33","R_1qeqoXpMtnJqCjl","","","","","Anonymized","Anonymized","anonymous","EN","1","5b22f24c38fc0c0001313ea8","2","5","0","0","0","0","0","0","0","3","2","","3","","48","4","","","","","mines"
"2025-01-27 12:04:58","2025-01-27 12:07:44","0","Anonymized","100","166","1","2025-01-27 12:07:44","R_1oFDJZsgntf3Mo9","","","","","Anonymized","Anonymized","anonymous","EN","1","5685775f333cbd000c4e4c27","2","5","4","11","19","10","9","19","9","3","1","","3","","63","4","","","","","mines"
"2025-01-27 12:05:54","2025-01-27 12:07:57","0","Anonymized","100","122","1","2025-01-27 12:07:58","R_1ptjYieNrVzfI7H","","","","","Anonymized","Anonymized","anonymous","EN","1","5ed427e3bcd0c00b58a177c0","2","5","100","100","50","60","70","70","60","2","1","","1","","27","1","","","","","aging"
"2025-01-27 12:06:13","2025-01-27 12:08:04","0","Anonymized","100","110","1","2025-01-27 12:08:04","R_54Aw1FFC8CeeInN","","","","","Anonymized","Anonymized","anonymous","EN","1","5efb37df80745a0577feb997","2","5","100","100","100","100","100","100","100","1","2","","3","","23","3","","","","","control"
"2025-01-27 12:06:36","2025-01-27 12:08:16","0","Anonymized","100","99","1","2025-01-27 12:08:16","R_15SYozaxXdTnOf6","","","","","Anonymized","Anonymized","anonymous","EN","1","5fefefa4c9707d3516361c9c","2","5","54","56","55","57","53","55","39","1","2","","4","","58","2","","","","","aging"
"2025-01-27 12:06:33","2025-01-27 12:08:18","0","Anonymized","100","105","1","2025-01-27 12:08:19","R_5TFTlQKFHWg9dXe","","","","","Anonymized","Anonymized","anonymous","EN","1","616459e2cc6d2952ff3441db","2","5","36","75","39","70","69","76","63","3","2","","2","","30","4","","","","","mines"
"2025-01-27 12:03:05","2025-01-27 12:08:24","0","Anonymized","100","319","1","2025-01-27 12:08:24","R_7CEfhRiriLyWNmM","","","","","Anonymized","Anonymized","anonymous","EN","1","65524ce2443c9df5aba5960c","2","5","0","0","0","0","50","50","0","3","2","","3","","60","1","","","","","mines"
"2025-01-27 12:05:18","2025-01-27 12:08:29","0","Anonymized","100","190","1","2025-01-27 12:08:29","R_5IzM70ZubOPNndC","","","","","Anonymized","Anonymized","anonymous","EN","1","6287a8c4a6303ff156cd0853","2","5","50","100","0","50","70","70","20","1","1","","3","","61","3","","","","","control"
"2025-01-27 12:05:43","2025-01-27 12:08:29","0","Anonymized","100","166","1","2025-01-27 12:08:30","R_5rose8Vj5K5118g","","","","","Anonymized","Anonymized","anonymous","EN","1","61074792728f0f9e791ad083","2","5","90","91","91","90","91","90","91","2","1","","3","","37","4","","","","","aging"
"2025-01-27 12:05:15","2025-01-27 12:08:32","0","Anonymized","100","196","1","2025-01-27 12:08:32","R_57I3CorHManC7BC","","","","","Anonymized","Anonymized","anonymous","EN","1","6132542039ead71f30971bd6","2","5","83","92","70","30","80","75","40","1","1","","3","","72","4","","","","","mines"
"2025-01-27 12:07:11","2025-01-27 12:09:08","0","Anonymized","100","116","1","2025-01-27 12:09:08","R_1YmsLZgetWA15OC","","","","","Anonymized","Anonymized","anonymous","EN","1","583ec287ad2f4300014b355a","2","5","89","100","92","90","100","100","85","2","1","","3","","68","4","","","","","control"
"2025-01-27 12:04:46","2025-01-27 12:09:09","0","Anonymized","100","263","1","2025-01-27 12:09:10","R_1qvWsIZv6A8wiBv","","","","","Anonymized","Anonymized","anonymous","EN","1","5e00f9a211999fcea4169800","2","5","52","39","21","80","59","10","16","1","1","","1","","65","4","","","","","control"
"2025-01-27 12:07:31","2025-01-27 12:09:14","0","Anonymized","100","102","1","2025-01-27 12:09:15","R_5ClQOZe8zL3SJH0","","","","","Anonymized","Anonymized","anonymous","EN","1","660dc5ef2464e1786606fadf","2","5","55","54","50","45","70","60","60","2","1","","3","","49","1","","","","","control"
"2025-01-27 12:07:18","2025-01-27 12:09:31","0","Anonymized","100","132","1","2025-01-27 12:09:32","R_59gEXqyfjbHkLS8","","","","","Anonymized","Anonymized","anonymous","EN","1","5f0fab5abdec9a1aff2b2744","2","5","75","40","54","32","18","14","61","3","2","","3","","34","4","","","","","mines"
"2025-01-27 12:04:30","2025-01-27 12:09:45","0","Anonymized","100","314","1","2025-01-27 12:09:46","R_5zx2giCDVMKu3UO","","","","","Anonymized","Anonymized","anonymous","EN","1","653bbf7e04cc8d9994f1f252","2","5","70","70","70","0","50","60","40","2","1","","3","","49","4","","","","","aging"
"2025-01-27 12:07:26","2025-01-27 12:10:42","0","Anonymized","100","196","1","2025-01-27 12:10:43","R_5mKO48ILekqs7FQ","","","","","Anonymized","Anonymized","anonymous","EN","1","63d161797b3fa37dcc7bce35","2","5","39","91","56","21","59","63","61","2","2","","1","","35","4","","","","","aging"
"2025-01-27 12:07:45","2025-01-27 12:10:57","0","Anonymized","100","191","1","2025-01-27 12:10:57","R_1nc5TySYIa0HMFt","","","","","Anonymized","Anonymized","anonymous","EN","1","5a6d3a19e6cc4a0001b6c47a","2","5","20","14","13","28","15","11","14","3","1","","3","","56","3","","","","","mines"
"2025-01-27 12:07:34","2025-01-27 12:10:57","0","Anonymized","100","203","1","2025-01-27 12:10:58","R_5PbUfTu5xb39xmj","","","","","Anonymized","Anonymized","anonymous","EN","1","6290c65ed46e5dce4f16bb92","2","5","37","71","30","24","50","50","50","1","1","","1","","40","1","","","","","control"
"2025-01-27 12:07:38","2025-01-27 12:11:06","0","Anonymized","100","208","1","2025-01-27 12:11:07","R_1ccsU1NprkoXY6S","","","","","Anonymized","Anonymized","anonymous","EN","1","663a7dc83986ee24fb6ec0e6","2","5","40","60","60","60","20","60","40","1","1","","3","","39","2","","","","","control"
"2025-01-27 11:59:43","2025-01-27 12:11:28","0","Anonymized","100","704","1","2025-01-27 12:11:28","R_7ykVb1OzVexcClP","","","","","Anonymized","Anonymized","anonymous","EN","1","6400f8f41e203f131c68b79f","2","5","80","80","100","80","50","50","60","2","1","","2","","39","4","","","","","control"
"2025-01-27 12:10:29","2025-01-27 12:11:48","0","Anonymized","100","79","1","2025-01-27 12:11:49","R_6xymcjICmpzImgF","","","","","Anonymized","Anonymized","anonymous","EN","1","60c4e1091b936c7b812e5af4","2","5","0","0","0","0","0","0","0","1","1","","3","","48","4","","","","","aging"
"2025-01-27 12:08:16","2025-01-27 12:12:52","0","Anonymized","100","275","1","2025-01-27 12:12:52","R_1zU3tyTZj7pKret","","","","","Anonymized","Anonymized","anonymous","EN","1","6400ed09421b2727c2f7c553","2","5","23","22","32","28","75","78","29","2","1","","3","","39","3","","","","","aging"
"2025-01-27 12:12:08","2025-01-27 12:13:39","0","Anonymized","100","90","1","2025-01-27 12:13:40","R_7IQ19lAdDjoTqA0","","","","","Anonymized","Anonymized","anonymous","EN","1","610064cd25c1c2ed6fa9b925","2","5","52","57","39","47","36","80","50","2","2","","3","","21","3","","","","","aging"
"2025-01-27 12:12:29","2025-01-27 12:16:27","0","Anonymized","100","237","1","2025-01-27 12:16:28","R_6erCpTrOOEHQJRy","","","","","Anonymized","Anonymized","anonymous","EN","1","64a2be5c2053c3002cf8bbfc","2","5","10","90","90","10","10","10","10","1","2","","3","","69","2","","","","","mines"
"2025-01-27 12:02:01","2025-01-27 12:16:32","0","Anonymized","100","870","1","2025-01-27 12:16:32","R_3cjSYuogVlSPZUC","","","","","Anonymized","Anonymized","anonymous","EN","1","5c747b0f181ad300113363ed","2","5","65","63","67","41","66","56","43","1","1","","3","","31","4","","","","","mines"
"2025-01-27 11:58:40","2025-01-27 12:17:53","0","Anonymized","100","1152","1","2025-01-27 12:17:53","R_5Hq4GufqRgAtm01","","","","","Anonymized","Anonymized","anonymous","EN","1","62faba5f904642df812944fa","2","5","50","50","0","50","0","80","0","1","2","","3","","69","1","","","","","control"
"2025-01-27 12:16:41","2025-01-27 12:17:54","0","Anonymized","100","72","1","2025-01-27 12:17:54","R_7rC91RS0Iym8KJ0","","","","","Anonymized","Anonymized","anonymous","EN","1","58935d5d4d77be0001689f14","2","5","74","88","85","47","15","81","86","1","1","","3","","34","4","","","","","control"
"2025-01-27 12:15:51","2025-01-27 12:19:01","0","Anonymized","100","189","1","2025-01-27 12:19:01","R_62zLLVNMGmV9opo","","","","","Anonymized","Anonymized","anonymous","EN","1","66804d681dace18d3624cfa3","2","5","0","100","0","0","30","20","0","2","1","","3","","45","4","","","","","aging"
"2025-01-27 12:06:54","2025-01-27 12:19:21","0","Anonymized","100","746","1","2025-01-27 12:19:22","R_6xzTQJNpn9eQZrZ","","","","","Anonymized","Anonymized","anonymous","EN","1","611e6704567a73202f78bef7","2","5","0","50","50","50","20","50","10","3","1","","3","","42","4","","","","","mines"
"2025-01-27 12:16:24","2025-01-27 12:19:26","0","Anonymized","100","181","1","2025-01-27 12:19:27","R_6YZwu81WN8ZpsbL","","","","","Anonymized","Anonymized","anonymous","EN","1","63ed04d2ce3b27bda2fbbb9c","2","5","50","90","90","50","90","90","85","3","1","","3","","58","3","","","","","mines"
