"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q2","P","H","surprise","likely_1","recommend_1","comfort_1","Q106","likely2_1","recommend2_1","comf2_1","easy_1","confident_1","PROLIFIC_PID","Q_URL","condition2","condition","scenarios_DO"
"4/14/23 19:13","4/14/23 19:15","0","Anonymized","100","105","1","4/14/23 19:15","R_r2qv3hqllmX2kU1","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","5","5","5","","5","6","5","10","10","623534a4823206b94cd659b3","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=623534a4823206b94cd659b3&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439fa2c7e3eed76d70a2efc","robot","person","surprise"
"4/14/23 19:20","4/14/23 19:20","0","Anonymized","100","33","1","4/14/23 19:20","R_1hKYfVPuDRvkCdP","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","5","4","7","","","","","10","7","628e4f0118e498792b2ee35e","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=628e4f0118e498792b2ee35e&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439fbc38afd19465817372d","person","person","H"
"4/14/23 19:20","4/14/23 19:22","0","Anonymized","100","110","1","4/14/23 19:22","R_2tkXI3LpQOZR2KU","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","9","9","9","","","","","8","8","63ea433ade2e8f1a18823c52","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63ea433ade2e8f1a18823c52&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439fbe6adb3541692e21e78","robot","robot","P"
"4/14/23 19:31","4/14/23 19:32","0","Anonymized","100","106","1","4/14/23 19:32","R_2eViaWYNS71R0YM","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","6","5","10","1","6","5","10","3","10","5ee811d6f82aa71171ed4d83","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5ee811d6f82aa71171ed4d83&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439fcf6583a689c18955840","robot","person","surprise"
"4/14/23 19:32","4/14/23 19:33","0","Anonymized","100","87","1","4/14/23 19:33","R_OJzleLkqclYHkGZ","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","0","2","1","","","","","9","9","6413f13b9b3129923f190e1e","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6413f13b9b3129923f190e1e&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439fe905d4f8849ce9a068a","person","person","H"
"4/14/23 19:35","4/14/23 19:37","0","Anonymized","100","124","1","4/14/23 19:37","R_3n2VNxzuZmTqz33","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","10","10","4","","9","9","8","4","10","612012042e280e07b00c0be5","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=612012042e280e07b00c0be5&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439ff6586872183ebdc45c2","robot","person","surprise"
"4/14/23 19:37","4/14/23 19:39","0","Anonymized","100","83","1","4/14/23 19:39","R_3ELJ6eMm6tWzHey","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","8","8","8","","","","","6","8","638fb15d86aa062ebb920bdf","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=638fb15d86aa062ebb920bdf&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439ffead346dbb2abb81be9","person","person","H"
"4/14/23 19:40","4/14/23 19:41","0","Anonymized","100","77","1","4/14/23 19:41","R_p5TXlnIUvpxQiWt","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","8","9","","","","","10","10","585716b522a6220001da6cb4","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=585716b522a6220001da6cb4&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a0079c963944b5acd620c","robot","robot","P"
"4/14/23 19:39","4/14/23 19:42","0","Anonymized","100","189","1","4/14/23 19:42","R_1hT5zYK07LhXcoE","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","3","3","3","","","","","10","5","58cefdb030c4cf0001ceb3ac","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=58cefdb030c4cf0001ceb3ac&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a004a0166a2855651224a","person","person","H"
"4/14/23 19:44","4/14/23 19:45","0","Anonymized","100","54","1","4/14/23 19:45","R_sGVfPS58sV68SvD","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","7","8","8","1","6","6","5","7","5","60fcc292d13ae9614d4a77a7","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=60fcc292d13ae9614d4a77a7&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a017c38c69ca4888062a0","robot","person","surprise"
"4/14/23 19:46","4/14/23 19:47","0","Anonymized","100","55","1","4/14/23 19:47","R_1Lht4ivEET5Kznh","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","0","0","0","","","","","2","10","5eb44aa8de8a2a291bd522df","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5eb44aa8de8a2a291bd522df&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a02037d98b04b2c51c4d8","robot","robot","P"
"4/14/23 19:51","4/14/23 19:52","0","Anonymized","100","62","1","4/14/23 19:52","R_3CPIMWbd5GiJVwp","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","4","3","5","","7","5","7","8","7","5ea92954ef7ece00096faf5a","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5ea92954ef7ece00096faf5a&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a0307d79e5ea6b493d8d4","robot","person","surprise"
"4/14/23 19:57","4/14/23 19:58","0","Anonymized","100","93","1","4/14/23 19:58","R_xgYRt9QtFhXWWS5","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","9","8","5","","","","","4","7","62c788d0cd6dc75c2c3a8fc7","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=62c788d0cd6dc75c2c3a8fc7&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a046af20fc8b38f60e407","person","person","H"
"4/14/23 20:07","4/14/23 20:08","0","Anonymized","100","96","1","4/14/23 20:08","R_3fioerKJQpbbdoN","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","0","0","0","","","","","8","10","5cfb82a12bcca70018252f81","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5cfb82a12bcca70018252f81&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a06ccb1f2396c7c3bc5eb","robot","robot","P"
"4/14/23 20:24","4/14/23 20:26","0","Anonymized","100","135","1","4/14/23 20:26","R_3GqCJtsqvGfIvTM","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","5","5","10","","10","5","10","10","10","5ef98087540ce971a8fb4280","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5ef98087540ce971a8fb4280&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a0a5a352865d72993d8e3","robot","person","surprise"
"4/14/23 20:35","4/14/23 20:36","0","Anonymized","100","93","1","4/14/23 20:36","R_rikKpsesl44kuzL","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","5","8","","","","","9","8","5ea120ed66031912aea618ae","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5ea120ed66031912aea618ae&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a0d4888f9b02e7c96d52b","robot","robot","P"
"4/14/23 20:41","4/14/23 20:43","0","Anonymized","100","102","1","4/14/23 20:43","R_C2eoYgTe83UW1K9","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","5","5","9","","","","","8","5","5f3b4854ac7ac783ce22070e","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5f3b4854ac7ac783ce22070e&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a0ecaab6fec479d3bc5cb","person","person","H"
"4/14/23 20:45","4/14/23 20:47","0","Anonymized","100","61","1","4/14/23 20:47","R_3hAWT4FpSA9WLsg","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","4","3","3","","","","","7","9","5cd7cd430d88890001038b9c","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5cd7cd430d88890001038b9c&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a0fe0f5f3a974e9cd61f0","person","person","H"
"4/14/23 20:50","4/14/23 20:51","0","Anonymized","100","69","1","4/14/23 20:51","R_yIOg6S4bATpIZYR","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","2","0","0","","","","","9","8","5d1ba5653788ac0019ced548","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5d1ba5653788ac0019ced548&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a10d471ee90a159bc25ba","robot","robot","P"
"4/14/23 20:58","4/14/23 21:00","0","Anonymized","100","107","1","4/14/23 21:00","R_2WPeusiKquWoYLR","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","7","7","7","1","8","8","8","9","9","6294584c8601739c2c920cf6","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6294584c8601739c2c920cf6&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a12dc0e231ee856853252","robot","person","surprise"
"4/14/23 21:02","4/14/23 21:03","0","Anonymized","100","62","1","4/14/23 21:03","R_25Xczg4ZEDSDudQ","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","7","5","7","","","","","7","7","63eaa6adf989350fb6225d79","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63eaa6adf989350fb6225d79&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a13b377a18c7cf01974cb","person","person","H"
"4/14/23 21:08","4/14/23 21:14","0","Anonymized","100","327","1","4/14/23 21:14","R_2viwId7fZdEGd3P","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","7","5","7","","","","","7","7","628fb69f72e574bb9a8c1a47","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=628fb69f72e574bb9a8c1a47&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a1525e3947d51e180628e","robot","robot","P"
"4/14/23 21:17","4/14/23 21:20","0","Anonymized","100","175","1","4/14/23 21:20","R_2AFkLDenUrBDrQs","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","4","3","4","1","4","3","3","8","9","5589ce75fdf99b18be3203d2","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5589ce75fdf99b18be3203d2&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a174f57c21a09aeaa4eae","robot","person","surprise"
"4/14/23 21:26","4/14/23 21:26","0","Anonymized","100","48","1","4/14/23 21:26","R_2XpWZ1awrIqIBeH","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","5","5","5","","","","","7","3","5f13ea38e764c61a82f38588","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5f13ea38e764c61a82f38588&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a193fbeeba77202806299","person","person","H"
"4/14/23 21:49","4/14/23 21:52","0","Anonymized","100","181","1","4/14/23 21:52","R_yVMyiC7CpUctVDj","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","7","8","9","","","","","9","10","56c79f6cc41c43000c0886b0","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=56c79f6cc41c43000c0886b0&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a1e9af3843d022496d50b","robot","robot","P"
"4/14/23 21:53","4/14/23 21:54","0","Anonymized","100","60","1","4/14/23 21:54","R_3IbEiGUTWOeWOxK","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","4","6","3","1","6","7","6","7","7","5f178176fd9dc510cad21a86","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5f178176fd9dc510cad21a86&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a1fa33658073c4665d529","robot","person","surprise"
"4/14/23 21:54","4/14/23 22:00","0","Anonymized","100","347","1","4/14/23 22:00","R_veq6cHlv4lOlkwp","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","7","10","8","1","5","9","4","6","4","5ad06e7bd9f7470001db09af","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5ad06e7bd9f7470001db09af&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a1fa76193d1665c9a0699","robot","person","surprise"
"4/14/23 22:06","4/14/23 22:08","0","Anonymized","100","91","1","4/14/23 22:08","R_3QYuHJFkULQYnvr","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","6","7","5","","","","","4","10","59f21fe8cc514a00011a66cf","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=59f21fe8cc514a00011a66cf&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a22d3b0f761c25a3bc5df","robot","robot","P"
"4/14/23 22:22","4/14/23 22:22","0","Anonymized","100","50","1","4/14/23 22:22","R_3M5pt4q9lDP9j7L","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","8","4","6","","","","","6","4","6093c341c4c80556c807a38d","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6093c341c4c80556c807a38d&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a2666291e9e4437713bb4","person","person","H"
"4/14/23 22:23","4/14/23 22:24","0","Anonymized","100","44","1","4/14/23 22:24","R_3LYzOcb9sIGxtQw","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","10","5","10","","","","","10","5","5d76bf508da7af001b5fa26c","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5d76bf508da7af001b5fa26c&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a26bf11933492953bc5c0","robot","robot","P"
"4/14/23 22:38","4/14/23 22:39","0","Anonymized","100","60","1","4/14/23 22:39","R_25HFxzAOmKI4Ews","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","4","2","5","1","5","3","4","4","6","5f13b237c08bc13e4ef2e760","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5f13b237c08bc13e4ef2e760&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a2a249e87886bb9713bcf","robot","person","surprise"
"4/14/23 23:30","4/14/23 23:30","0","Anonymized","100","44","1","4/14/23 23:30","R_XTU7s6Agb5Gr2zn","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","6","5","7","","","","","4","6","62ce35b697d7d717edaeee58","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=62ce35b697d7d717edaeee58&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a365c0d36a9a1e593d8b3","person","person","H"
"4/15/23 0:00","4/15/23 0:06","0","Anonymized","100","378","1","4/15/23 0:06","R_1ptll7XgKpfAaGD","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","8","9","","","","","9","8","6010b744db280e455a5250bd","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6010b744db280e455a5250bd&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a3d69fe6489cb73713bd7","robot","robot","P"
"4/15/23 0:09","4/15/23 0:10","0","Anonymized","100","69","1","4/15/23 0:10","R_2zOPEiobbjkBmLG","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","4","4","10","","","","","6","7","5aadbb1ee1546900019af242","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5aadbb1ee1546900019af242&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a3f9fa562d6a46c713bf0","person","person","H"
"4/15/23 1:30","4/15/23 1:31","0","Anonymized","100","76","1","4/15/23 1:31","R_2viTezIJFXFZsSe","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","4","5","4","","5","5","5","3","3","5c690f6f81d8da000100c78b","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5c690f6f81d8da000100c78b&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a528f0622c4ae6a512d44","robot","person","surprise"
"4/15/23 2:15","4/15/23 2:19","0","Anonymized","100","240","1","4/15/23 2:19","R_1FKu5xEcRaXPvQZ","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","10","10","10","1","5","5","5","10","10","63be2cfef5b782c28baec197","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63be2cfef5b782c28baec197&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a5cfb7f0f73d403853265","robot","person","surprise"
"4/15/23 2:15","4/15/23 2:19","0","Anonymized","100","284","1","4/15/23 2:19","R_3q80lYhypT9ItHR","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","10","10","10","","","","","10","10","636291b6dac9ab5b979d172c","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=636291b6dac9ab5b979d172c&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a5d0733c3b2060a0a2f68","robot","robot","P"
"4/15/23 2:19","4/15/23 2:21","0","Anonymized","100","122","1","4/15/23 2:21","R_VIpil6hWXoxUJMt","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","5","0","5","","","","","2","3","5686e598369319000b268e63","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5686e598369319000b268e63&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a5df8601ec625230a2f2a","person","person","H"
"4/15/23 4:53","4/15/23 4:54","0","Anonymized","100","85","1","4/15/23 4:54","R_2X0tpxWZNNVz3P4","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","7","6","4","","","","","6","6","5d83bad85007ec0017fdb30a","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5d83bad85007ec0017fdb30a&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a82156e85f3d602dc458e","robot","robot","P"
"4/15/23 5:14","4/15/23 5:14","0","Anonymized","100","42","1","4/15/23 5:15","R_2SJl9hblvyc8lET","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","8","8","8","","","","","10","10","63fa297f1fd79947bc25a633","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63fa297f1fd79947bc25a633&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a870231bd318ea1e3e064","person","person","H"
"4/15/23 5:58","4/15/23 6:00","0","Anonymized","100","134","1","4/15/23 6:00","R_2BeAj2EO9a9WpZb","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","3","3","3","1","0","0","0","6","10","610c940475aedaf9c70a190e","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=610c940475aedaf9c70a190e&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a9141d70faf195365d4fc","robot","person","surprise"
"4/15/23 6:12","4/15/23 6:12","0","Anonymized","100","47","1","4/15/23 6:12","R_2YFJEC1oqQCArXV","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","8","8","7","1","7","6","6","8","10","60b575de24d596147b9b1e40","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=60b575de24d596147b9b1e40&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a949444c2a300b0713c0b","robot","person","surprise"
"4/15/23 6:30","4/15/23 6:31","0","Anonymized","100","43","1","4/15/23 6:31","R_3pgo3wyb4Yv4cAc","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","9","8","10","","","","","10","10","5dea9f92c3aca11bffec8b7e","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5dea9f92c3aca11bffec8b7e&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a98f81365c78025aa4f1c","person","person","H"
"4/15/23 6:38","4/15/23 6:39","0","Anonymized","100","46","1","4/15/23 6:39","R_1Cqkz1oGVvVWKbx","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","8","8","","","","","7","8","5f35554b3e58ff4e844795e9","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5f35554b3e58ff4e844795e9&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a9ac51e590060e5d9767f","robot","robot","P"
"4/15/23 6:46","4/15/23 6:47","0","Anonymized","100","72","1","4/15/23 6:47","R_UucNmra7gjmJIUF","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","7","6","7","","","","","8","7","6413aba87406eb7adb732e82","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6413aba87406eb7adb732e82&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a9ca2777f32339d2f29b7","robot","robot","P"
"4/15/23 6:43","4/15/23 6:48","0","Anonymized","100","324","1","4/15/23 6:48","R_bBCmmFii0RuBdxT","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","10","9","9","1","9","10","10","10","10","57d5593f8dcd2c00014bc55b","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=57d5593f8dcd2c00014bc55b&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a9bd3122b6c1c68aa4f0f","robot","person","surprise"
"4/15/23 6:56","4/15/23 6:57","0","Anonymized","100","31","1","4/15/23 6:57","R_b91eeS018SLdH6p","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","8","8","8","","","","","9","9","62740a242f1f9493b90e351c","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=62740a242f1f9493b90e351c&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643a9f00c0598965ae8532d3","person","person","H"
"4/15/23 7:12","4/15/23 7:23","0","Anonymized","100","687","1","4/15/23 7:23","R_reB3t0kbK4F6SIx","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","10","0","10","1","10","7","10","10","10","6313a3d93104022e9b8a7318","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6313a3d93104022e9b8a7318&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643aa286fe21f3bcd22f292d","robot","person","surprise"
"4/15/23 7:23","4/15/23 7:33","0","Anonymized","100","592","1","4/15/23 7:33","R_6fenRH5MKl2Du5b","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","1","1","1","","","","","1","1","60008e2ee4d8c913c602e0cd","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=60008e2ee4d8c913c602e0cd&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643aa54368fb185beed976d0","robot","robot","P"
"4/15/23 7:36","4/15/23 7:37","0","Anonymized","100","55","1","4/15/23 7:37","R_3Dwhf97nAB0cTDU","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","5","5","5","","","","","5","6","5e230311699ac45b327786dc","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5e230311699ac45b327786dc&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643aa83c09af479a4c001a31","person","person","H"
"4/15/23 7:36","4/15/23 7:38","0","Anonymized","100","137","1","4/15/23 7:38","R_2atMjGPSITwghUu","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","5","6","5","1","6","8","6","10","9","5d54b73f1c1de70015d50959","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5d54b73f1c1de70015d50959&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643aa7de990bb3557b141a68","robot","person","surprise"
"4/15/23 7:57","4/15/23 7:58","0","Anonymized","100","49","1","4/15/23 7:58","R_1FEAF6u8itVHK1W","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","4","5","2","","","","","8","10","608872c23d0f3d76aaf701d8","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=608872c23d0f3d76aaf701d8&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=643aad43eebba79abb713c67","robot","robot","P"
