"StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent-yes-no","Q1","Q2","s1","s2","s3","s4r","Q_URL","PROLIFIC_PID"
"2023-04-12 14:00:41","2023-04-12 14:01:17","0","100","36","1","2023-04-12 14:01:18","R_1OHs31ztTKVqH3C",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5a5da588f6c51700019527c4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370de0a2cb9555415ea013","5a5da588f6c51700019527c4"
"2023-04-12 14:00:42","2023-04-12 14:01:18","0","100","36","1","2023-04-12 14:01:18","R_1FtExs5stJTPc0Q",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62926b2bba027005e0a84475&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d81d044a8bc0f5e9fc5","62926b2bba027005e0a84475"
"2023-04-12 14:00:52","2023-04-12 14:01:22","0","100","29","1","2023-04-12 14:01:22","R_1cZdr0vyNOmbm1C",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=55ad16c5fdf99b4c8f99417f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370deea35e94474258b2fd","55ad16c5fdf99b4c8f99417f"
"2023-04-12 14:00:13","2023-04-12 14:01:26","0","100","72","1","2023-04-12 14:01:26","R_DFXGkzaJ18XSqyt",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","6","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ea120ed66031912aea618ae&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dc4e9a145629653c6a5","5ea120ed66031912aea618ae"
"2023-04-12 14:00:37","2023-04-12 14:01:28","0","100","50","1","2023-04-12 14:01:29","R_r1muJjMpzKxdT21",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6342e1dec81e1cd2dbf925c7&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dc626e1a163d69086c6","6342e1dec81e1cd2dbf925c7"
"2023-04-12 14:00:52","2023-04-12 14:01:29","0","100","36","1","2023-04-12 14:01:29","R_2ztKx06rC8vGQJz",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e7a6846f0f631000a4e2b9d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dee65a5becbae59e712","5e7a6846f0f631000a4e2b9d"
"2023-04-12 13:59:42","2023-04-12 14:00:28","0","100","46","1","2023-04-12 14:01:31","R_DhRcG6XBniOoasN",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","3","3","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5cd7cd430d88890001038b9c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370da61cf8fe2aec259c97","5cd7cd430d88890001038b9c"
"2023-04-12 13:58:53","2023-04-12 14:01:32","0","100","158","1","2023-04-12 14:01:32","R_1ODpsXpQKkwtGV4",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60ddff2cd6cb7a81cdfb6a00&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d764cadc68828c7e3d2","60ddff2cd6cb7a81cdfb6a00"
"2023-04-12 14:01:01","2023-04-12 14:01:40","0","100","39","1","2023-04-12 14:01:41","R_0kqab47f555s5AB",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","6","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63b777804c8a26a81128a248&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370df7d9e298e4a254f12a","63b777804c8a26a81128a248"
"2023-04-12 14:00:42","2023-04-12 14:01:43","0","100","60","1","2023-04-12 14:01:44","R_1gcsvOibv0v5nro",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","7","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62e05742fafd80b3f0c2e20b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dddd9bfe11ac11ff4ab","62e05742fafd80b3f0c2e20b"
"2023-04-12 14:01:32","2023-04-12 14:01:47","0","100","15","1","2023-04-12 14:01:47","R_3EKiIlAopWITJfj",NA,NA,NA,NA,"anonymous","EN","1",NA,NA,NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60b575de24d596147b9b1e40&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e17ddc96b0e22362c48","60b575de24d596147b9b1e40"
"2023-04-12 14:00:44","2023-04-12 14:01:50","0","100","65","1","2023-04-12 14:01:50","R_3qa0gQN8Sgiyo5X",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=623534a4823206b94cd659b3&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370de54e002f9bebf9b677","623534a4823206b94cd659b3"
"2023-04-12 14:01:12","2023-04-12 14:01:50","0","100","37","1","2023-04-12 14:01:50","R_28SuCnm0dm72BTm",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","6","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6418a9fe12f1b9fd1dae8fd1&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e044f17c774a64da416","6418a9fe12f1b9fd1dae8fd1"
"2023-04-12 14:01:14","2023-04-12 14:01:51","0","100","37","1","2023-04-12 14:01:51","R_QcQt1Ne0Oyc4Bt7",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","5","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d332957d0635b00013bd785&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e068d647ae701362bfd","5d332957d0635b00013bd785"
"2023-04-12 14:01:22","2023-04-12 14:01:51","0","100","28","1","2023-04-12 14:01:51","R_3Pt1DqYC66RT875",NA,NA,NA,NA,"anonymous","EN","2","2","1","2","6","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d3695969749cc00165c222f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e065128d4d9d3a41864","5d3695969749cc00165c222f"
"2023-04-12 14:01:11","2023-04-12 14:01:52","0","100","41","1","2023-04-12 14:01:53","R_vMrpXbOk87AlPoJ",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","6","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d7f1440b5b6112619719d8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370de721e560c56bd69492","63d7f1440b5b6112619719d8"
"2023-04-12 13:59:55","2023-04-12 14:01:58","0","100","122","1","2023-04-12 14:01:58","R_2eUS7wctMQWwNEz",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","6","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=582c71a66ef28c00019a1068&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370db434863b7625a417ca","582c71a66ef28c00019a1068"
"2023-04-12 14:00:43","2023-04-12 14:01:58","0","100","74","1","2023-04-12 14:01:59","R_byIC3JGBynml0Qh",NA,NA,NA,NA,"anonymous","EN","2","2","1","1","4","5","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63460f79457f687948f53b88&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dd7b2d8985718967a59","63460f79457f687948f53b88"
"2023-04-12 14:01:25","2023-04-12 14:01:59","0","100","33","1","2023-04-12 14:01:59","R_1f2z1LDBl0AkkO0",NA,NA,NA,NA,"anonymous","EN","2","2","2",NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63ea5fe3c03c77c607e33990&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e0fecd3540ba013f2a5","63ea5fe3c03c77c607e33990"
"2023-04-12 13:49:16","2023-04-12 14:01:57","0","100","760","1","2023-04-12 14:01:59","R_3KIor6v8SP9fIfN",NA,NA,NA,NA,"anonymous","EN","2","2","1","1","2","6","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5fc6e3a0040c3f0e7cb45c8a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b32fd7e2d26aafb7c86","5fc6e3a0040c3f0e7cb45c8a"
"2023-04-12 14:01:29","2023-04-12 14:02:00","0","100","31","1","2023-04-12 14:02:01","R_rlkt9m0okaDmcwh",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","6","6","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=57dd186e6598aa0001992616&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e0cb25679d5fcc3e3f4","57dd186e6598aa0001992616"
"2023-04-12 14:01:41","2023-04-12 14:02:02","0","100","21","1","2023-04-12 14:02:02","R_Pui2W7vkPOjNXCV",NA,NA,NA,NA,"anonymous","EN","1",NA,NA,NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f5e401d77501a6b82743d56&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e1e8f560eb03939f561","5f5e401d77501a6b82743d56"
"2023-04-12 14:01:39","2023-04-12 14:02:04","0","100","24","1","2023-04-12 14:02:04","R_3EA58vAQrFniC7Y",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","5","5","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e9f3f09ccc75a0c345e4845&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d757f8720ddf27a16aa","5e9f3f09ccc75a0c345e4845"
"2023-04-12 14:01:38","2023-04-12 14:02:05","0","100","27","1","2023-04-12 14:02:06","R_1NDsrE5vdrXxEI0",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b6f49b7d60bdd0001ade437&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e1bdda335488402f6d7","5b6f49b7d60bdd0001ade437"
"2023-04-12 13:53:12","2023-04-12 14:02:07","0","100","535","1","2023-04-12 14:02:08","R_2EGj8y8WSIrjyA9",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=566c9284d408ea000519c6d7&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370beb08f9b553fcb327b4","566c9284d408ea000519c6d7"
"2023-04-12 14:01:33","2023-04-12 14:02:11","0","100","38","1","2023-04-12 14:02:12","R_2wjcFxgl92XLDwr",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=609bf492ae7a337617aa386d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e18b6fc4f84fb39f5d3","609bf492ae7a337617aa386d"
"2023-04-12 14:00:16","2023-04-12 14:02:13","0","100","117","1","2023-04-12 14:02:14","R_SNqgTAuEqnEUGHf",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6404f184dffe93798dca0f5f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dc13fb2e17356d45449","6404f184dffe93798dca0f5f"
"2023-04-12 14:01:45","2023-04-12 14:02:15","0","100","29","1","2023-04-12 14:02:16","R_Br1rDcSrZ6yoqQx",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","5","5","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=631cd2d174d35f3489e933c4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e2506cb0323b6ba44b2","631cd2d174d35f3489e933c4"
"2023-04-12 14:01:40","2023-04-12 14:02:22","0","100","42","1","2023-04-12 14:02:23","R_1eXBP86jWShOfxs",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ae11f9709eae20001132c22&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e138878608d82f55fd8","5ae11f9709eae20001132c22"
"2023-04-12 14:01:20","2023-04-12 14:02:23","0","100","62","1","2023-04-12 14:02:24","R_2dMw6SzraLEQzrx",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","3","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63ea451d26e9af5be0b01d50&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e0a33594aa58b4f2dfe","63ea451d26e9af5be0b01d50"
"2023-04-12 13:59:34","2023-04-12 14:02:25","0","100","171","1","2023-04-12 14:02:26","R_1OxigTkVnaS2K85",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","4","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=640e4ddaf9f67c6c8ea4936b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d93d58f657da96052e8","640e4ddaf9f67c6c8ea4936b"
"2023-04-12 14:00:16","2023-04-12 14:02:26","0","100","130","1","2023-04-12 14:02:27","R_2V2sHsLNloF1GgS",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","2","3","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=638a2f44aadfb032e1116645&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dc5ae7d7822a53d3710","638a2f44aadfb032e1116645"
"2023-04-12 14:01:10","2023-04-12 14:02:28","0","100","78","1","2023-04-12 14:02:28","R_zUyUcBTIGDOPc0F",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62957302ad8c1756b553a298&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dfd4986f29b650a41e5","62957302ad8c1756b553a298"
"2023-04-12 14:01:44","2023-04-12 14:02:29","0","100","44","1","2023-04-12 14:02:30","R_3D5RrsoiqHiuoh6",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","1","5","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b56abd5303c330001664b51&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e230fdd361f0eba455a","5b56abd5303c330001664b51"
"2023-04-12 14:01:58","2023-04-12 14:02:30","0","100","32","1","2023-04-12 14:02:31","R_vrBXHPW6MH0xniN",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e38e79295ff561112eae457&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e2696ca0ace08fdfa5d","5e38e79295ff561112eae457"
"2023-04-12 14:01:37","2023-04-12 14:02:32","0","100","55","1","2023-04-12 14:02:33","R_1kOowhVhet0Y6fT",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d82a2cbe548c32ab88cf6a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e1b8f560eb03939f560","63d82a2cbe548c32ab88cf6a"
"2023-04-12 14:02:07","2023-04-12 14:02:33","0","100","26","1","2023-04-12 14:02:33","R_3jd26Rf3MqOHGr6",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","6","6","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60b575de24d596147b9b1e40&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e17ddc96b0e22362c48","60b575de24d596147b9b1e40"
"2023-04-12 14:01:39","2023-04-12 14:02:35","0","100","55","1","2023-04-12 14:02:36","R_cZ1MDjfG47lEeBz",NA,NA,NA,NA,"anonymous","EN","2","2","1","1","1","1","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=641aa32c2d955e806c03cbbc&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e1cbb76e849b2c3e3fb","641aa32c2d955e806c03cbbc"
"2023-04-12 14:00:16","2023-04-12 14:02:41","0","100","144","1","2023-04-12 14:02:41","R_1jp77aClBcitUjI",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","4","4","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ee92b925f0f482bb1e73668&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dc960196e227739f5bd","5ee92b925f0f482bb1e73668"
"2023-04-12 14:01:10","2023-04-12 14:02:47","0","100","96","1","2023-04-12 14:02:47","R_pH19La165N8OZ69",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","4","4","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f7be8d90459e01df67d8d19&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370df98f560eb03939f55d","5f7be8d90459e01df67d8d19"
"2023-04-12 14:01:43","2023-04-12 14:02:59","0","100","76","1","2023-04-12 14:02:59","R_3fxZfwJgbzRiPTq",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=60008e2ee4d8c913c602e0cd&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e17a6f0fdb0a360536d","60008e2ee4d8c913c602e0cd"
"2023-04-12 14:02:27","2023-04-12 14:03:03","0","100","35","1","2023-04-12 14:03:03","R_21dODyFFeA7S0i7",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63bc0a007b1c348dff56b59d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370de72871715cea5ea023","63bc0a007b1c348dff56b59d"
"2023-04-12 14:01:56","2023-04-12 14:03:03","0","100","67","1","2023-04-12 14:03:04","R_2wTuPqleZGQKMrt",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","5","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5de5f3b223a51156c5a404a7&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d5c7178aee89da27986","5de5f3b223a51156c5a404a7"
"2023-04-12 14:00:29","2023-04-12 14:03:16","0","100","166","1","2023-04-12 14:03:16","R_3RxzIG8QJtiHPPl",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6091ebb375f9f6e9e1acaef8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dd57de916bb5cd453d9","6091ebb375f9f6e9e1acaef8"
"2023-04-12 14:01:33","2023-04-12 14:03:18","0","100","105","1","2023-04-12 14:03:19","R_1pzDLtIJhAoW5Nr",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","3","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=629aa31883e52081b06a8a8d&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370debd43a4c4dc1dc6f45","629aa31883e52081b06a8a8d"
"2023-04-12 14:00:16","2023-04-12 14:03:29","0","100","192","1","2023-04-12 14:03:29","R_bJcviDseKKRmdc5",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","5","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5fba83d59b6574a3b7a9cdef&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370dc6ed8a79128d54f117","5fba83d59b6574a3b7a9cdef"
"2023-04-12 14:01:20","2023-04-12 14:03:29","0","100","129","1","2023-04-12 14:03:30","R_2ziKvyJqY0SUFvm",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","4","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63cb582e0d7f8d8b8c3fd1af&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370d8db44573bb14fb7c9f","63cb582e0d7f8d8b8c3fd1af"
"2023-04-12 14:02:41","2023-04-12 14:03:30","0","100","48","1","2023-04-12 14:03:30","R_21sydUkc97XEBcl",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","4","4","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=614cd9dba2dad462039739cf&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e4431341190f6fb7c97","614cd9dba2dad462039739cf"
"2023-04-12 14:01:14","2023-04-12 14:03:45","0","100","150","1","2023-04-12 14:03:45","R_338bHoI9LAfejSY",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","3","3","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5fde6c73ad8fba6069f139ed&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370de856e3d8372f7f5188","5fde6c73ad8fba6069f139ed"
"2023-04-12 14:01:56","2023-04-12 14:03:45","0","100","108","1","2023-04-12 14:03:45","R_1jCxZImsoX3OMh0",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","3","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6283f8c5dc230fe36cecf6aa&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e0f22e7a690e0517ac8","6283f8c5dc230fe36cecf6aa"
"2023-04-12 14:01:53","2023-04-12 14:03:46","0","100","112","1","2023-04-12 14:03:47","R_cBnrKsGKTG60OR3",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","3","4","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d7ce77f6d6c8067823d746&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e2819a33dc3827f88f1","63d7ce77f6d6c8067823d746"
"2023-04-12 14:03:15","2023-04-12 14:03:47","0","100","32","1","2023-04-12 14:03:48","R_3m7W96XLl2x8GZu",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5589c7cefdf99b18bd86cf31&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370debd58f657da96052ec","5589c7cefdf99b18bd86cf31"
"2023-04-12 14:01:28","2023-04-12 14:04:12","0","100","164","1","2023-04-12 14:04:13","R_2c0d7oVCeUoDN9i",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5c8541b79c5a3000016b2597&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e1031d9e50c1c3dc6fe","5c8541b79c5a3000016b2597"
"2023-04-12 14:03:00","2023-04-12 14:04:37","0","100","96","1","2023-04-12 14:04:37","R_1pYglrbkrw23zzn",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","4","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=640feb5e49b723bcfaad6437&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370da4e3c165210c9ae111","640feb5e49b723bcfaad6437"
"2023-04-12 14:04:21","2023-04-12 14:04:44","0","100","22","1","2023-04-12 14:04:45","R_2ClerssmPG1j77m",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","5","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62826a0d905d486567a481c4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e1dd43a4c4dc1dc6f48","62826a0d905d486567a481c4"
"2023-04-12 14:04:33","2023-04-12 14:05:00","0","100","27","1","2023-04-12 14:05:01","R_2b4ezWTyRYEd0gJ",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6276d97e209059496d37bf74&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ddce8f5f3fc7deba35a","6276d97e209059496d37bf74"
"2023-04-12 14:03:36","2023-04-12 14:05:19","0","100","103","1","2023-04-12 14:05:19","R_xsluOBDlaAkJDY5",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","6","6","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=64135e3d9cd5e3f16290d29c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370def647217b43e7f88ac","64135e3d9cd5e3f16290d29c"
"2023-04-12 14:05:10","2023-04-12 14:05:51","0","100","41","1","2023-04-12 14:05:52","R_2TZD3uVOoZ4jqsF",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=628e987eb6b92cdc713ee965&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370e3487f58d67033c3d17","628e987eb6b92cdc713ee965"
"2023-04-12 14:05:44","2023-04-12 14:06:10","0","100","25","1","2023-04-12 14:06:10","R_11jwpu7QxHXTvPT",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","6","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d4a41890e604c00011ade8b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370de49187580b47517a65","5d4a41890e604c00011ade8b"
"2023-04-12 14:06:25","2023-04-12 14:06:28","0","100","3","1","2023-04-12 14:06:29","R_XFV3f1aMOKs8GiZ",NA,NA,NA,NA,"anonymous","EN","1",NA,NA,NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62cc1f77c32651ff9d35a471&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370f35a35bcfef3e51c8f4","62cc1f77c32651ff9d35a471"
